Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
St. Lucia,LCA,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,51.8305888,53.0731424,54.315696,55.213975,56.112254,57.010533,57.908812,58.807091,58.9896108,59.1721306,59.3546504,59.5371702,59.71969,60.2036092,60.6875284,61.1714476,61.6553668,62.139286,62.7700542,63.4008224,64.0315906,64.6623588,65.293127,65.6569134,66.0206998,66.3844862,66.7482726,67.112059,67.3893626,67.6666662,67.9439698,68.2212734,68.498577,68.9229856,69.3473942,69.7718028,70.1962114,70.62062,70.9385078,71.2563956,71.5742834,71.8921712,72.210059,72.4535162,72.6969734,72.9404306,73.1838878,73.427345,73.592168,73.756991,73.921814,74.086637,74.25146,74.3105328,74.3696056,74.4286784,74.4877512,74.546824,74.9020604,75.2572968,75.6125332,
Latin America & Caribbean,LCN,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,49.13961417,49.77234112,50.40295735,50.91504308,51.42464945,51.93295545,52.44233403,52.95297385,53.47915936,54.0043347,54.52858858,55.0619924,55.59259838,56.07438197,56.55807944,57.0446436,57.53460003,58.02718405,58.47224658,58.91634425,59.35895583,59.80646406,60.25205494,60.67871084,61.10655292,61.53598954,61.96971986,62.40326527,62.91203644,63.42081034,63.92966269,64.43516106,64.94273337,65.39800295,65.8508369,66.30116261,66.75592785,67.20829466,67.70170816,68.19589765,68.69147839,69.1905458,69.68929837,70.02084824,70.35255033,70.68435062,71.015566,71.3475634,71.65057388,71.9526541,72.25311363,72.5527727,72.85141678,73.08229652,73.31471934,73.54987068,73.7936464,74.04058957,74.31622548,74.59085251,74.86220093,
Least developed countries: UN classification,LDC,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,29.6457541,30.22624835,30.81040646,31.37613346,31.93829269,32.4954132,33.06322991,33.6257939,33.93268587,34.23204806,34.52521575,34.81104558,35.0893074,35.67901549,36.26952578,36.86835489,37.49738857,38.14946437,38.78599674,39.41331241,40.02887936,40.6313566,41.23327705,41.72808222,42.21679291,42.69837693,43.18297239,43.65849641,43.89547694,44.12707011,44.36039428,44.610395,44.87581485,45.29580855,45.70030331,46.08974623,46.47830098,46.85750948,47.4547906,48.04563936,48.63059718,49.21500298,49.79319223,50.68294482,51.56773553,52.44851467,53.33184888,54.21212783,55.06795619,55.92367516,56.78115648,57.64952914,58.51918244,59.16179631,59.80561117,60.45141828,61.10625974,61.76348043,62.18202758,62.59892568,63.0136189,
Low income,LIC,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,27.19302938,27.73231495,28.27798603,28.91846837,29.55688836,30.18716932,30.83880685,31.47131254,32.10856413,32.74639824,33.39349023,34.04217135,34.70637506,35.30843782,35.90324106,36.48347263,37.06587176,37.63795951,38.10483207,38.57872672,39.06304882,39.57955194,40.08955486,40.49024187,40.88488945,41.2734983,41.65115722,42.02841627,42.09052855,42.13915214,42.18180467,42.26634739,42.36983599,42.37911914,42.37363562,42.35432402,42.33067368,42.30099663,42.99146332,43.67321263,44.34891747,45.02059605,45.68646847,46.71776858,47.75175443,48.78919342,49.84632803,50.90472338,51.79567131,52.67331401,53.5425861,54.41741074,55.30145315,55.97469003,56.64811612,57.32292718,57.9971058,58.67413619,59.19963943,59.72283846,60.24714252,
Liechtenstein,LIE,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,52.9749548,53.5808394,54.186724,55.1391984,56.0916728,57.0441472,57.9966216,58.949096,59.5819902,60.2148844,60.8477786,61.4806728,62.113567,62.6723374,63.2311078,63.7898782,64.3486486,64.907419,65.263928,65.620437,65.976946,66.333455,66.689964,65.7943942,64.8988244,64.0032546,63.1076848,62.212115,62.6745426,63.1369702,63.5993978,64.0618254,64.524253,63.9770824,63.4299118,62.8827412,62.3355706,61.7884,63.7261012,65.6638024,67.6015036,69.5392048,71.476906,71.9206196,72.3643332,72.8080468,73.2517604,73.695474,74.105274,74.515074,74.924874,75.334674,75.744474,76.1220994,76.4997248,76.8773502,77.2549756,77.632601,77.928599,78.224597,78.520595,
Lower middle income,LMC,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,35.3911514,36.21393695,37.03661996,37.79596699,38.55279707,39.30650288,40.06049388,40.81151505,41.41393853,42.01338299,42.61034286,43.2111518,43.80928604,44.55944014,45.31063704,46.06446966,46.82684895,47.59301335,48.06839071,48.54037398,49.00925553,49.48122499,49.95310074,50.48935419,51.02408573,51.55669585,52.09249043,52.62545421,53.14221861,53.6585351,54.18630505,54.70532297,55.22473195,55.65900001,56.09317799,56.52827367,56.97298862,57.41869035,57.86722931,58.31522036,58.76274671,59.21758072,59.67020073,60.25657909,60.84057897,61.42180124,62.00198485,62.57853639,63.18328311,63.78319876,64.37955087,64.97704313,65.5700334,66.00553516,66.43912939,66.87026954,67.30425525,67.73642504,68.03500471,68.33197375,68.62808173,
Low & middle income,LMY,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,35.21945774,35.87889387,36.51533359,38.12989012,39.73738314,41.33412681,42.93340855,44.53409647,45.55000707,46.56803013,47.58493109,48.60812868,49.62242412,50.52804366,51.4312013,52.33266033,53.24976782,54.16704111,54.65647013,55.14925445,55.64152071,56.15556267,56.67233905,57.2333487,57.78144321,58.32156944,58.86152746,59.39314276,59.58476305,59.77225999,59.96486066,60.14691028,60.3441963,60.64944767,60.94847597,61.23660686,61.55497487,61.85382464,62.30179289,62.75413459,63.21877066,63.68778417,64.17011006,64.6993768,65.22037699,65.72813141,66.23575934,66.73072716,67.25498767,67.77415214,68.29190765,68.81375799,69.33853123,69.75643442,70.16915707,70.57556041,70.98158273,71.38526572,71.62939263,71.87097255,72.11218865,
Lesotho,LSO,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,30.1815808,30.5335494,30.885518,31.294644,31.70377,32.112896,32.522022,32.931148,33.515356,34.099564,34.683772,35.26798,35.852188,36.7177242,37.5832604,38.4487966,39.3143328,40.179869,41.0111184,41.8423678,42.6736172,43.5048666,44.336116,44.722459,45.108802,45.495145,45.881488,46.267831,45.5002108,44.7325906,43.9649704,43.1973502,42.42973,39.975677,37.521624,35.067571,32.613518,30.159465,27.753753,25.348041,22.942329,20.536617,18.130905,17.4633636,16.7958222,16.1282808,15.4607394,14.793198,16.1814972,17.5697964,18.9580956,20.3463948,21.734694,23.7437446,25.7527952,27.7618458,29.7708964,31.779947,32.4390824,33.0982178,33.7573532,
Late-demographic dividend,LTE,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,36.69461723,37.23579165,37.71938991,40.23048704,42.72980088,45.19825226,47.66807204,50.13612558,51.45195957,52.7734173,54.10333106,55.44030501,56.78194259,57.94933361,59.11923978,60.29193773,61.47377603,62.6590063,63.1753062,63.69935296,64.22953608,64.77202344,65.32406137,65.86666738,66.40151411,66.93302252,67.4620632,67.98910144,67.92066689,67.85585387,67.80110963,67.74265341,67.68646884,67.98259815,68.27648035,68.57409704,68.87269674,69.15850943,69.75194483,70.351604,70.96575837,71.58559048,72.22140084,72.7299972,73.22938132,73.7165665,74.20398102,74.67927684,75.15783724,75.63313838,76.11017603,76.58798463,77.06794683,77.52280585,77.97339199,78.41902722,78.86335391,79.30552507,79.57566617,79.84426295,80.11393644,
Lithuania,LTU,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,63.6662864,64.5025292,65.338772,65.5690056,65.7992392,66.0294728,66.2597064,66.48994,66.0580974,65.6262548,65.1944122,64.7625696,64.330727,63.803304,63.275881,62.748458,62.221035,61.693612,61.3219772,60.9503424,60.5787076,60.2070728,59.835438,60.4258052,61.0161724,61.6065396,62.1969068,62.787274,61.3162932,59.8453124,58.3743316,56.9033508,55.43237,55.6895094,55.9466488,56.2037882,56.4609276,56.718067,57.2156186,57.7131702,58.2107218,58.7082734,59.205825,59.0972676,58.9887102,58.8801528,58.7715954,58.663038,59.5588324,60.4546268,61.3504212,62.2462156,63.14201,63.727896,64.313782,64.899668,65.485554,66.07144,66.4612474,66.8510548,67.2408622,
Luxembourg,LUX,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,63.3684904,63.6770392,63.985588,63.9544296,63.9232712,63.8921128,63.8609544,63.829796,64.0593786,64.2889612,64.5185438,64.7481264,64.977709,65.3938986,65.8100882,66.2262778,66.6424674,67.058657,67.6904914,68.3223258,68.9541602,69.5859946,70.217829,70.842829,71.467829,72.092829,72.717829,73.342829,74.0021908,74.6615526,75.3209144,75.9802762,76.639638,76.981863,77.324088,77.666313,78.008538,78.350763,78.8583964,79.3660298,79.8736632,80.3812966,80.88893,81.3304336,81.7719372,82.2134408,82.6549444,83.096448,83.7274838,84.3585196,84.9895554,85.6205912,86.251627,86.541372,86.831117,87.120862,87.410607,87.700352,87.9608526,88.2213532,88.4818538,
Latvia,LVA,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,63.1922,63.9616,64.731,64.5464,64.3618,64.1772,63.9926,63.808,63.3154,62.8228,62.3302,61.8376,61.345,60.5722,59.7994,59.0266,58.2538,57.481,57.2648,57.0486,56.8324,56.6162,56.4,57.2168,58.0336,58.8504,59.6672,60.484,58.347,56.21,54.073,51.936,49.799,50.263,50.727,51.191,51.655,52.119,53.0984,54.0778,55.0572,56.0366,57.016,57.1846,57.3532,57.5218,57.6904,57.859,59.2569776,60.6549552,62.0529328,63.4509104,64.848888,65.3032216,65.7575552,66.2118888,66.6662224,67.120556,67.456779,67.793002,68.129225,
"Macao SAR, China",MAC,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,61.5828524,62.3369012,63.09095,63.7815784,64.4722068,65.1628352,65.8534636,66.544092,67.4284544,68.3128168,69.1971792,70.0815416,70.965904,71.7586508,72.5513976,73.3441444,74.1368912,74.929638,75.501245,76.072852,76.644459,77.216066,77.787673,78.3392416,78.8908102,79.4423788,79.9939474,80.545516,80.9219712,81.2984264,81.6748816,82.0513368,82.427792,82.9391882,83.4505844,83.9619806,84.4733768,84.984773,85.2752784,85.5657838,85.8562892,86.1467946,86.4373,86.6988638,86.9604276,87.2219914,87.4835552,87.745119,88.0907026,88.4362862,88.7818698,89.1274534,89.473037,89.6488858,89.8247346,90.0005834,90.1764322,90.352281,90.4792314,90.6061818,90.7331322,
St. Martin (French part),MAF,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,40.9320296,41.6509408,42.369852,42.8852374,43.4006228,43.9160082,44.4313936,44.946779,45.4202394,45.8936998,46.3671602,46.8406206,47.314081,47.8939274,48.4737738,49.0536202,49.6334666,50.213313,51.185891,52.158469,53.131047,54.103625,55.076203,56.167276,57.258349,58.349422,59.440495,60.531568,61.3189704,62.1063728,62.8937752,63.6811776,64.46858,64.9991674,65.5297548,66.0603422,66.5909296,67.121517,68.1298802,69.1382434,70.1466066,71.1549698,72.163333,73.8838724,75.6044118,77.3249512,79.0454906,80.76603,81.4342416,82.1024532,82.7706648,83.4388764,84.107088,84.474735,84.842382,85.210029,85.577676,85.945323,86.225374,86.505425,86.785476,
Monaco,MCO,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,50.1704846,50.8635518,51.556619,52.0551102,52.5536014,53.0520926,53.5505838,54.049075,54.263844,54.478613,54.693382,54.908151,55.12292,55.12292,55.12292,55.12292,55.12292,55.12292,54.9370284,54.7511368,54.5652452,54.3793536,54.193462,55.1195368,56.0456116,56.9716864,57.8977612,58.823836,58.4660804,58.1083248,57.7505692,57.3928136,57.035058,56.3748794,55.7147008,55.0545222,54.3943436,53.734165,53.9815032,54.2288414,54.4761796,54.7235178,54.970856,55.2248828,55.4789096,55.7329364,55.9869632,56.24099,57.3907112,58.5404324,59.6901536,60.8398748,61.989596,62.2798562,62.5701164,62.8603766,63.1506368,63.440897,63.6948142,63.9487314,64.2026486,
Madagascar,MDG,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,28.6386454,29.2470382,29.855431,30.4736166,31.0918022,31.7099878,32.3281734,32.946359,33.6027096,34.2590602,34.9154108,35.5717614,36.228112,36.687618,37.147124,37.60663,38.066136,38.525642,39.0317724,39.5379028,40.0440332,40.5501636,41.056294,41.1109328,41.1655716,41.2202104,41.2748492,41.329488,42.088859,42.84823,43.607601,44.366972,45.126343,46.1252086,47.1240742,48.1229398,49.1218054,50.120671,51.0248282,51.9289854,52.8331426,53.7372998,54.641457,55.13616,55.630863,56.125566,56.620269,57.114972,57.8241016,58.5332312,59.2423608,59.9514904,60.66062,61.26247,61.86432,62.46617,63.06802,63.66987,64.2069244,64.7439788,65.2810332,
Maldives,MDV,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,29.1911956,30.0067138,30.822232,31.6930284,32.5638248,33.4346212,34.3054176,35.176214,36.1533054,37.1303968,38.1074882,39.0845796,40.061671,41.3082284,42.5547858,43.8013432,45.0479006,46.294458,47.8687254,49.4429928,51.0172602,52.5915276,54.165795,55.1897958,56.2137966,57.2377974,58.2617982,59.285799,60.5138574,61.7419158,62.9699742,64.1980326,65.426091,66.3527238,67.2793566,68.2059894,69.1326222,70.059255,71.2846936,72.5101322,73.7355708,74.9610094,76.186448,77.1176908,78.0489336,78.9801764,79.9114192,80.842662,81.5465862,82.2505104,82.9544346,83.6583588,84.362283,84.8918392,85.4213954,85.9509516,86.4805078,87.010064,87.348076,87.686088,88.0241,
Middle East & North Africa,MEA,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,40.02897249,40.73303903,41.44917015,42.14264856,42.840737,43.53812199,44.23229646,44.94026893,45.66927958,46.39999117,47.13310044,47.87247096,48.60690042,49.54290799,50.46930924,51.38973857,52.30142303,53.21316199,52.96175162,52.71463094,52.46996487,52.26083724,52.06432913,53.74525614,55.41386366,57.07790932,58.73779869,60.39257338,61.64652498,62.89432513,64.16509629,65.40997823,66.51264559,67.11722261,67.71969608,68.41249188,69.01527286,69.61990845,70.08594754,70.55085643,71.01464267,71.48855958,71.96094263,72.39713266,72.83774934,73.28620678,73.75744068,74.23577155,74.7496182,75.2462562,75.72463606,76.19078949,76.66206752,77.03314335,77.39448771,77.74581804,78.10269849,78.44659557,78.7480352,79.03894431,79.32453457,
Mexico,MEX,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,49.796074,50.618289,51.440504,51.8563006,52.2720972,52.6878938,53.1036904,53.519487,53.9704526,54.4214182,54.8723838,55.3233494,55.774315,56.2591492,56.7439834,57.2288176,57.7136518,58.198486,58.8440462,59.4896064,60.1351666,60.7807268,61.426287,62.2342826,63.0422782,63.8502738,64.6582694,65.466265,66.2770314,67.0877978,67.8985642,68.7093306,69.520097,69.7917508,70.0634046,70.3350584,70.6067122,70.878366,71.4838498,72.0893336,72.6948174,73.3003012,73.905785,73.8641268,73.8224686,73.7808104,73.7391522,73.697494,73.5510572,73.4046204,73.2581836,73.1117468,72.96531,73.003421,73.041532,73.079643,73.117754,73.155865,73.315318,73.474771,73.634224,
Marshall Islands,MHL,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,35.7211832,36.39287244,37.03911826,38.71823837,40.38971549,42.04834669,43.70734497,45.36665038,46.40187851,47.43987978,48.47801072,49.52042492,50.55513779,51.48002595,52.40325096,53.32559445,54.26339928,55.2019576,55.69187146,56.18462555,56.67652075,57.18658616,57.70046097,58.26941297,58.82683103,59.37769104,59.92799564,60.47138679,60.67538631,60.87789273,61.08750667,61.28717584,61.5024417,61.83939606,62.17180704,62.49476967,62.84346788,63.17453931,63.61778835,64.06640131,64.52830619,64.99624019,65.47884825,65.98588666,66.48449129,66.96951209,67.45130922,67.92030752,68.43399098,68.9435139,69.45218578,69.964374,70.47853755,70.89455035,71.30579401,71.71102216,72.11562435,72.51803184,72.76097123,73.00163537,73.24182831,
North Macedonia,MKD,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,58.5989232,59.5838476,60.568772,61.4500304,62.3312888,63.2125472,64.0938056,64.975064,65.5956336,66.2162032,66.8367728,67.4573424,68.077912,68.3515678,68.6252236,68.8988794,69.1725352,69.446191,69.4268406,69.4074902,69.3881398,69.3687894,69.349439,69.9094186,70.4693982,71.0293778,71.5893574,72.149337,72.1631822,72.1770274,72.1908726,72.2047178,72.218563,72.4468748,72.6751866,72.9034984,73.1318102,73.360122,73.5677366,73.7753512,73.9829658,74.1905804,74.398195,74.774771,75.151347,75.527923,75.904499,76.281075,76.6855834,77.0900918,77.4946002,77.8991086,78.303617,78.4812934,78.6589698,78.8366462,79.0143226,79.191999,79.4173682,79.6427374,79.8681066,
Mali,MLI,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,14.5253752,14.6077956,14.690216,15.2729004,15.8555848,16.4382692,17.0209536,17.603638,18.4864962,19.3693544,20.2522126,21.1350708,22.017929,22.998248,23.978567,24.958886,25.939205,26.919524,28.0359636,29.1524032,30.2688428,31.3852824,32.501722,33.5675292,34.6333364,35.6991436,36.7649508,37.830758,38.3900436,38.9493292,39.5086148,40.0679004,40.627186,40.5468112,40.4664364,40.3860616,40.3056868,40.225312,41.0780568,41.9308016,42.7835464,43.6362912,44.489036,45.5221338,46.5552316,47.5883294,48.6214272,49.654525,50.1638962,50.6732674,51.1826386,51.6920098,52.201381,52.9292298,53.6570786,54.3849274,55.1127762,55.840625,56.3718626,56.9031002,57.4343378,
Malta,MLT,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,68.3418164,68.7018732,69.06193,69.4445162,69.8271024,70.2096886,70.5922748,70.974861,71.2425012,71.5101414,71.7777816,72.0454218,72.313062,72.5565554,72.8000488,73.0435422,73.2870356,73.530529,74.0248454,74.5191618,75.0134782,75.5077946,76.002111,76.793911,77.585711,78.377511,79.169311,79.961111,80.5591888,81.1572666,81.7553444,82.3534222,82.9515,83.350756,83.750012,84.149268,84.548524,84.94778,85.3280878,85.7083956,86.0887034,86.4690112,86.849319,87.007114,87.164909,87.322704,87.480499,87.638294,87.8058772,87.9734604,88.1410436,88.3086268,88.47621,88.7034794,88.9307488,89.1580182,89.3852876,89.612557,89.8119454,90.0113338,90.2107222,
Myanmar,MMR,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,26.7877822,27.4545246,28.121267,28.8711872,29.6211074,30.3710276,31.1209478,31.870868,32.4670118,33.0631556,33.6592994,34.2554432,34.851587,35.3676678,35.8837486,36.3998294,36.9159102,37.431991,37.9543496,38.4767082,38.9990668,39.5214254,40.043784,40.650486,41.257188,41.86389,42.470592,43.077294,43.5983806,44.1194672,44.6405538,45.1616404,45.682727,46.2052858,46.7278446,47.2504034,47.7729622,48.295521,48.8308626,49.3662042,49.9015458,50.4368874,50.972229,51.346914,51.721599,52.096284,52.470969,52.845654,53.6396712,54.4336884,55.2277056,56.0217228,56.81574,57.697881,58.580022,59.462163,60.344304,61.226445,61.555435,61.884425,62.213415,
Middle East & North Africa (excluding high income),MNA,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,39.29077983,39.99041055,40.69082363,41.36724775,42.04570586,42.72714111,43.41388885,44.10250512,44.80703902,45.51098324,46.21284407,46.91608945,47.61774792,48.51793804,49.41171391,50.29874664,51.1682514,52.03173621,51.60708876,51.17590365,50.74135284,50.33101417,49.92868159,51.69372573,53.45416104,55.20998926,56.96884385,58.72386417,60.05489987,61.38955279,62.76796638,64.10478162,65.43740829,66.04184736,66.64479799,67.24698616,67.85356638,68.4585053,68.91965349,69.37937553,69.83733571,70.29442096,70.74972164,71.18619696,71.61710659,72.04337098,72.46985949,72.89432922,73.35860554,73.81232207,74.26303925,74.7206047,75.19747688,75.57458258,75.94407343,76.30166159,76.66584347,77.01520921,77.32902316,77.63331723,77.93541868,
Montenegro,MNE,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,61.4066274,62.3715842,63.336541,63.8256962,64.3148514,64.8040066,65.2931618,65.782317,66.2364032,66.6904894,67.1445756,67.5986618,68.052748,68.2675782,68.4824084,68.6972386,68.9120688,69.126899,69.8110946,70.4952902,71.1794858,71.8636814,72.547877,72.695693,72.843509,72.991325,73.139141,73.286957,73.4224642,73.5579714,73.6934786,73.8289858,73.964493,73.595595,73.226697,72.857799,72.488901,72.120003,72.120003,72.120003,72.120003,72.120003,72.120003,72.5864576,73.0529122,73.5193668,73.9858214,74.452276,75.0989834,75.7456908,76.3923982,77.0391056,77.685813,78.0514982,78.4171834,78.7828686,79.1485538,79.514239,79.7901314,80.0660238,80.3419162,
Mongolia,MNG,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,39.8649408,41.0240874,42.183234,43.03925,43.895266,44.751282,45.607298,46.463314,47.1804138,47.8975136,48.6146134,49.3317132,50.048813,50.158166,50.267519,50.376872,50.486225,50.595578,50.7219776,50.8483772,50.9747768,51.1011764,51.227576,51.922938,52.6183,53.313662,54.009024,54.704386,53.8454086,52.9864312,52.1274538,51.2684764,50.409499,50.5957564,50.7820138,50.9682712,51.1545286,51.340786,51.3785712,51.4163564,51.4541416,51.4919268,51.529712,52.151952,52.774192,53.396432,54.018672,54.640912,55.1642472,55.6875824,56.2109176,56.7342528,57.257588,57.5954768,57.9333656,58.2712544,58.6091432,58.947032,59.3173236,59.6876152,60.0579068,
Northern Mariana Islands,MNP,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,28.271828,28.883988,29.496148,29.6696512,29.8431544,30.0166576,30.1901608,30.363664,30.7461252,31.1285864,31.5110476,31.8935088,32.27597,32.871538,33.467106,34.062674,34.658242,35.25381,35.0656152,34.8774204,34.6892256,34.5010308,34.312836,34.2819432,34.2510504,34.2201576,34.1892648,34.158372,34.5528018,34.9472316,35.3416614,35.7360912,36.130521,35.8396716,35.5488222,35.2579728,34.9671234,34.676274,34.5579292,34.4395844,34.3212396,34.2028948,34.08455,33.8037208,33.5228916,33.2420624,32.9612332,32.680404,33.2347668,33.7891296,34.3434924,34.8978552,35.452218,37.646532,39.840846,42.03516,44.229474,46.423788,47.1340844,47.8443808,48.5546772,
Mauritania,MRT,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,33.8715496,34.7451978,35.618846,36.3954734,37.1721008,37.9487282,38.7253556,39.501983,40.0467108,40.5914386,41.1361664,41.6808942,42.225622,42.8569388,43.4882556,44.1195724,44.7508892,45.382206,46.298286,47.214366,48.130446,49.046526,49.962606,50.6982216,51.4338372,52.1694528,52.9050684,53.640684,53.9904154,54.3401468,54.6898782,55.0396096,55.389341,55.5078826,55.6264242,55.7449658,55.8635074,55.982049,56.0883168,56.1945846,56.3008524,56.4071202,56.513388,56.84017,57.166952,57.493734,57.820516,58.147298,58.553784,58.96027,59.366756,59.773242,60.179728,60.613159,61.04659,61.480021,61.913452,62.346883,62.6202132,62.8935434,63.1668736,
Mauritius,MUS,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,46.107359,48.690283,51.273207,52.0136444,52.7540818,53.4945192,54.2349566,54.975394,55.1181556,55.2609172,55.4036788,55.5464404,55.689202,54.937887,54.186572,53.435257,52.683942,51.932627,53.2903004,54.6479738,56.0056472,57.3633206,58.720994,58.943314,59.165634,59.387954,59.610274,59.832594,60.1273592,60.4221244,60.7168896,61.0116548,61.30642,61.6360096,61.9655992,62.2951888,62.6247784,62.954368,63.6733768,64.3923856,65.1113944,65.8304032,66.549412,66.9113296,67.2732472,67.6351648,67.9970824,68.359,68.8336,69.3082,69.7828,70.2574,70.732,70.9856266,71.2392532,71.4928798,71.7465064,72.000133,72.279447,72.558761,72.838075,
Malawi,MWI,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,28.5980276,28.8839758,29.169924,29.427393,29.684862,29.942331,30.1998,30.457269,31.026081,31.594893,32.163705,32.732517,33.301329,33.7871304,34.2729318,34.7587332,35.2445346,35.730336,36.0322646,36.3341932,36.6361218,36.9380504,37.239979,36.8962078,36.5524366,36.2086654,35.8648942,35.521123,34.5628302,33.6045374,32.6462446,31.6879518,30.729659,29.6105646,28.4914702,27.3723758,26.2532814,25.134187,24.6851538,24.2361206,23.7870874,23.3380542,22.889021,24.6602614,26.4315018,28.2027422,29.9739826,31.745223,34.8093198,37.8734166,40.9375134,44.0016102,47.065707,48.320372,49.575037,50.829702,52.084367,53.339032,54.095794,54.852556,55.609318,
Malaysia,MYS,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,55.3104208,55.7118144,56.113208,56.628443,57.143678,57.658913,58.174148,58.689383,59.3924248,60.0954666,60.7985084,61.5015502,62.204592,62.4773886,62.7501852,63.0229818,63.2957784,63.568575,64.1745668,64.7805586,65.3865504,65.9925422,66.598534,67.0731898,67.5478456,68.0225014,68.4971572,68.971813,69.4206218,69.8694306,70.3182394,70.7670482,71.215857,71.3332924,71.4507278,71.5681632,71.6855986,71.803034,72.170668,72.538302,72.905936,73.27357,73.641204,73.8440676,74.0469312,74.2497948,74.4526584,74.655522,74.8329472,75.0103724,75.1877976,75.3652228,75.542648,75.6975974,75.8525468,76.0074962,76.1624456,76.317395,76.5990742,76.8807534,77.1624326,
North America,NAC,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,64.35734264,64.42091875,64.48396696,64.44666162,64.41001082,64.37432129,64.34132438,64.30969894,64.67750101,65.04373996,65.40854593,65.77902735,66.14160591,66.83955483,67.53801814,68.23616366,68.93422262,69.63132954,70.18471105,70.73782749,71.29214803,71.84559442,72.39878525,72.67738735,72.95600069,73.23449656,73.51371425,73.79474251,74.10413683,74.41573334,74.72483937,75.03187083,75.33783467,75.84143137,76.34545182,76.84944539,77.35387372,77.85797463,78.14927915,78.44065841,78.73283069,79.02666105,79.32101367,79.55114762,79.78087827,80.01031607,80.24106396,80.47109097,80.64460019,80.81862384,80.99265622,81.1654866,81.33895197,81.1815565,81.02341441,80.86326827,80.70690379,80.55179588,80.68372286,80.81659541,80.94323681,
